name,height,weight,position,games_played,games_started,min_per,field_goal,field_attmps,field_pct,two_pointer,two_pattamps,two_pct,three_ptrs,three_pattmp,three_pct,free_throws,free_attmps,free_pct,assists,steals,blocks,points,off_reb,def_reb,total_reb,turnovers,school,seasons,start_season,end_season,drafted
Jeremiah Hartsock,2.0574,97.524,Forward,24.5,8.25,14.8,1.1,2.2,0.479,1.0,2.1,0.498,0.0,0.1,0.479,0.4,0.7,0.609,0.5,0.6,0.4,2.5,1.0,1.4,2.4,0.6,UMKC,4.0,2005,2008,False
Matt Crenshaw,1.905,90.72,Guard,30.75,24.5,31.8,2.4,4.9,0.493,2.3,4.4,0.507,0.1,0.4,0.493,2.7,3.7,0.732,4.1,1.3,0.1,7.6,0.8,2.6,3.4,2.3,IUPUI,4.0,2001,2004,False
Freddie Edo,1.8542,81.648,Guard,27.0,3.0,15.3,1.5,3.9,0.387,1.1,2.7,0.405,0.4,1.2,0.387,1.1,1.9,0.569,1.0,0.9,0.0,4.5,0.3,0.7,1.1,1.3,Prairie View,1.0,2008,2008,False
Alex Ruoff,1.9812,99.792,Guard,31.75,26.5,28.6,3.7,8.4,0.434,1.6,2.9,0.544,2.1,5.5,0.434,1.8,2.3,0.805,3.2,1.5,0.4,11.2,0.6,2.4,3.0,1.7,West Virginia,4.0,2006,2009,False
Bryce May,2.0066,90.72,Forward,26.0,17.0,21.9,2.4,4.2,0.583,2.4,4.0,0.598,0.0,0.2,0.583,2.1,2.9,0.74,0.7,0.7,0.4,7.1,1.3,3.0,4.3,1.4,McNeese State,2.0,2004,2005,False
Alex Hernandez,1.9304,92.5344,Guard,32.0,4.0,17.9,2.2,4.3,0.516,2.0,3.8,0.535,0.2,0.5,0.516,1.7,2.3,0.713,1.1,0.8,0.1,6.3,1.3,1.9,3.2,1.0,Gonzaga,2.0,2001,2002,False
Russell Monroe,2.1082,106.596,Center,23.5,5.25,7.8,1.0,1.8,0.545,1.0,1.8,0.545,0.0,0.0,0.545,0.4,0.7,0.569,0.1,0.1,0.4,2.3,0.6,1.1,1.7,0.5,Liberty,4.0,2005,2008,False
Luther Boyd,2.0066,102.06,Forward,22.0,0.0,7.8,0.5,0.8,0.647,0.5,0.8,0.647,0.0,0.0,0.647,0.0,0.2,0.25,0.0,0.2,0.2,1.0,0.5,0.8,1.2,0.4,UIC,1.0,2005,2005,False
John Ashaolu,1.9558,99.792,Forward,7.0,0.5,3.7,0.9,1.6,0.522,0.9,1.6,0.522,0.0,0.0,0.522,0.4,0.9,0.5,0.1,0.1,0.1,2.1,0.5,0.6,1.1,0.3,New Orleans,2.0,2001,2002,False
Desmond Stephens,1.7526,68.04,Guard,34.0,0.0,11.8,0.7,2.4,0.301,0.3,0.8,0.37,0.4,1.6,0.301,0.7,1.0,0.727,1.7,0.5,0.0,2.6,0.2,0.6,0.8,1.4,Utah State,1.0,2008,2008,False
Scott Hazelton,2.032,102.06,Forward,19.2,4.8,16.4,2.6,6.3,0.411,2.4,5.3,0.451,0.2,1.1,0.411,1.8,2.3,0.797,0.7,0.4,0.5,7.3,1.5,2.3,3.8,1.4,Overall,5.0,2001,2005,False
Will Hensley,2.0066,102.06,Forward,21.5,0.5,11.0,1.3,2.6,0.509,1.3,2.4,0.519,0.0,0.1,0.509,0.6,0.9,0.625,0.4,0.3,0.3,3.2,0.7,1.2,1.9,0.8,Northern Arizona,2.0,2005,2006,False
David Teague,1.9558,88.9056,Guard,30.25,23.25,27.7,4.1,10.2,0.401,2.1,4.8,0.4370000000000001,2.0,5.4,0.401,1.2,1.7,0.726,1.1,0.7,0.2,11.4,1.1,3.4,4.5,1.2,Purdue,4.0,2003,2007,False
Aaron Nixon,1.8542,99.3384,Guard,30.5,29.0,31.2,5.7,13.6,0.423,3.8,8.2,0.466,1.9,5.4,0.423,3.4,4.9,0.705,3.0,1.2,0.4,16.8,1.2,3.7,4.8,2.8,Long Beach State,2.0,2006,2007,False
Carlos Hawkins,1.9812,95.256,Guard,26.5,3.0,19.0,2.5,4.8,0.524,2.5,4.5,0.5529999999999999,0.0,0.3,0.524,2.0,2.6,0.757,0.8,0.5,0.1,7.0,0.9,1.4,2.3,1.6,Delaware State,2.0,2003,2004,False
Mark Miller,1.9812,97.524,Forward,23.0,2.0,15.0,2.0,5.8,0.34600000000000003,1.2,2.7,0.447,0.8,3.1,0.34600000000000003,1.0,1.6,0.639,0.7,0.4,0.0,5.8,0.5,1.5,2.0,1.1,UC-Riverside,2.0,2002,2003,False
Julian Gladness,1.9812,92.988,Forward,15.5,1.0,5.0,0.4,1.2,0.316,0.4,1.2,0.316,0.0,0.0,0.316,0.1,0.2,0.429,0.0,0.2,0.1,0.9,0.6,0.5,1.2,0.3,Alabama A&M,2.0,2006,2007,False
Jamaal Arnold,1.8796,79.38,Guard,8.0,0.0,1.4,0.1,0.1,1.0,0.1,0.1,1.0,0.0,0.0,1.0,0.1,0.5,0.25,0.0,0.1,0.0,0.4,0.0,0.4,0.4,0.1,Auburn,1.0,2003,2003,False
Eric Flato,1.8542,83.916,Guard,26.5,20.75,28.7,3.7,9.3,0.397,1.7,3.9,0.426,2.0,5.4,0.397,1.9,2.5,0.7709999999999999,2.8,1.3,0.0,11.3,0.3,1.6,1.9,2.4,Yale,4.0,2005,2008,False
Doug Whitler,2.0574,97.524,Forward,3.0,2.0,24.0,3.3,9.7,0.345,3.0,7.0,0.429,0.3,2.7,0.345,1.0,2.0,0.5,1.7,0.3,0.7,8.0,1.7,5.0,6.7,1.7,Fairleigh Dickinson,1.0,2002,2002,False
Ron Barrow,1.9812,95.256,Forward,27.5,13.0,21.5,2.6,5.1,0.516,2.6,5.0,0.526,0.0,0.1,0.516,1.5,2.8,0.526,1.0,0.7,0.4,6.7,1.8,2.1,3.9,1.6,High Point,2.0,2002,2003,False
Dustin Streff,2.0066,111.132,Forward,5.333333333333333,0.0,2.1,0.1,0.3,0.4,0.1,0.3,0.4,0.0,0.0,0.4,0.1,0.2,0.667,0.1,0.0,0.0,0.4,0.1,0.4,0.6,0.1,Iowa State,3.0,2005,2007,False
Darrius Brannon,2.032,98.4312,Center,20.0,2.0,8.6,0.8,1.3,0.6,0.8,1.3,0.6,0.0,0.0,0.6,0.2,0.5,0.4,0.3,0.3,0.2,1.7,0.8,0.8,1.6,0.4,Houston,2.0,2005,2006,False
Terrell Ivory,1.8542,83.916,Guard,16.5,0.25,9.1,0.9,1.9,0.449,0.8,1.6,0.495,0.1,0.4,0.449,0.8,1.2,0.684,1.3,0.6,0.0,2.6,0.3,0.9,1.2,1.2,Davidson,4.0,2001,2004,False
Jitim Young,1.8796,86.184,Guard,29.25,29.25,32.9,4.7,9.9,0.471,3.8,6.9,0.544,0.9,3.0,0.471,2.7,4.3,0.626,2.0,1.8,0.1,13.0,2.0,2.6,4.6,2.2,Northwestern,4.0,2001,2004,False
Stephane Bakinde,2.032,92.988,Forward,20.5,3.5,15.2,1.0,2.3,0.441,1.0,2.2,0.446,0.0,0.0,0.441,0.5,1.0,0.512,0.2,0.4,0.4,2.5,0.8,1.4,2.2,0.6,Stony Brook,2.0,2006,2007,False
Terry Horton,1.905,83.916,Forward,27.25,17.0,18.4,2.9,6.3,0.462,2.3,4.3,0.531,0.6,2.0,0.462,1.0,1.5,0.6890000000000001,0.6,0.6,0.2,7.5,1.1,1.9,3.0,0.9,Alabama A&M,4.0,2001,2004,False
Brandon McKnight,1.8796,86.6376,Guard,25.25,21.75,27.0,3.0,7.7,0.395,2.6,6.0,0.4320000000000001,0.4,1.6,0.395,1.2,1.7,0.72,2.7,0.8,0.1,7.8,0.5,2.0,2.5,1.6,Purdue,4.0,2002,2005,False
Dwayne Curtis,2.0574,118.8432,Center,21.8,17.8,25.8,4.8,8.3,0.584,4.8,8.3,0.585,0.0,0.0,0.584,2.1,3.3,0.643,1.0,1.0,0.3,11.8,3.3,4.2,7.5,1.5,Overall,5.0,2004,2008,False
Barry Welsh,1.8288,74.844,Guard,17.5,4.0,13.9,0.6,1.6,0.368,0.4,0.9,0.444,0.2,0.7,0.368,0.5,0.9,0.613,1.9,0.5,0.0,1.9,0.1,1.1,1.2,0.8,Overall,4.0,2001,2004,False
Jorsua Chambers,1.9558,97.524,Forward,30.0,24.0,24.5,2.5,5.7,0.447,2.3,4.4,0.527,0.2,1.3,0.447,1.4,2.4,0.575,2.3,0.9,0.2,6.7,1.4,2.6,4.0,2.3,High Point,1.0,2004,2004,False
Moraye Ivy,1.9558,99.792,Forward,27.0,9.0,19.0,1.7,5.2,0.333,1.1,2.8,0.384,0.6,2.4,0.333,1.1,1.7,0.6779999999999999,1.1,0.9,0.2,5.2,0.9,1.8,2.7,1.1,Tennessee State,2.0,2007,2008,False
Jerry Petty,1.8034,72.57600000000002,Guard,27.5,15.5,24.8,2.1,5.4,0.397,1.4,3.0,0.449,0.8,2.4,0.397,2.4,3.1,0.784,2.3,1.4,0.1,7.5,0.3,1.9,2.2,1.7,Nevada,2.0,2002,2003,False
Gerald Fitch,1.905,85.2768,Guard,31.75,26.75,26.3,3.6,8.0,0.452,2.1,4.1,0.507,1.6,4.0,0.452,2.1,2.9,0.736,1.8,1.2,0.1,11.0,1.3,2.9,4.2,1.6,Kentucky,4.0,2001,2004,False
Aaron Brandt,1.905,86.184,Guard,9.0,0.0,4.8,0.6,1.4,0.385,0.4,1.2,0.364,0.1,0.2,0.385,0.1,0.2,0.5,0.4,0.0,0.0,1.3,0.4,0.3,0.8,0.4,Creighton,1.0,2008,2008,False
Kyle Taber,2.0066,99.792,Forward,15.5,6.75,16.4,1.1,2.1,0.546,1.1,2.0,0.552,0.0,0.1,0.546,0.4,0.5,0.688,0.6,0.6,0.3,2.7,1.3,2.2,3.5,0.6,Indiana,4.0,2006,2009,False
Immanuel Washington,1.905,86.184,Guard,27.0,13.5,13.4,0.9,1.7,0.5479999999999999,0.9,1.5,0.59,0.0,0.2,0.5479999999999999,0.4,0.8,0.5329999999999999,0.5,0.8,0.1,2.4,1.0,0.9,1.9,0.5,Louisiana,2.0,2002,2003,False
Anthony Mlachnik,1.8796,74.844,Guard,26.0,1.0,10.3,0.6,2.1,0.273,0.2,0.5,0.35700000000000004,0.4,1.6,0.273,0.3,0.5,0.615,0.8,0.2,0.0,1.8,0.2,0.3,0.5,0.9,Chicago State,1.0,2003,2003,False
Al Fisher,1.8542,83.916,Guard,31.666666666666668,24.333333333333332,28.1,4.0,10.1,0.395,2.9,6.7,0.441,1.1,3.4,0.395,2.8,3.5,0.818,3.2,1.3,0.1,11.9,0.6,2.7,3.3,3.3,Overall,3.0,2005,2009,False
Jay Mitchell,2.0574,108.864,Forward,8.333333333333334,0.0,8.7,0.5,1.2,0.433,0.5,1.1,0.481,0.0,0.1,0.433,0.4,0.8,0.526,0.5,0.4,0.2,1.4,0.8,0.8,1.6,0.7,Overall,3.0,2007,2009,False
Negus McKenna,1.9304,102.06,Forward,28.0,4.25,15.8,2.1,4.6,0.45,1.0,1.8,0.5479999999999999,1.1,2.9,0.45,0.5,0.7,0.6709999999999999,0.9,0.7,0.3,5.8,1.2,2.1,3.2,0.9,Western Carolina,4.0,2005,2008,False
Sam Herrick,2.1082,115.668,Center,20.0,4.0,10.2,0.8,2.3,0.348,0.8,2.2,0.341,0.1,0.1,0.348,0.2,0.9,0.16699999999999998,0.3,0.1,0.1,1.8,1.0,1.4,2.4,0.5,New Hampshire,1.0,2007,2007,False
Andrais Thorton,2.032,97.524,Forward,20.0,20.0,23.6,2.6,5.6,0.464,2.5,5.4,0.463,0.1,0.2,0.464,2.6,4.1,0.63,0.8,0.8,0.5,7.9,2.6,4.0,6.6,2.2,Southeast Missouri State,1.0,2006,2006,False
Mike Shipman,1.8542,79.38,Guard,25.0,5.0,24.7,1.8,4.0,0.453,1.5,2.7,0.5710000000000001,0.3,1.4,0.453,1.5,2.1,0.71,3.0,1.1,0.2,5.5,0.9,2.4,3.2,2.2,Monmouth,2.0,2006,2007,False
Judson Wallace,2.0828,108.864,Center,25.5,20.0,22.1,3.5,7.4,0.481,2.8,5.0,0.556,0.8,2.4,0.481,2.8,3.7,0.746,1.6,0.8,0.6,10.7,1.5,3.4,4.8,2.0,Princeton,4.0,2002,2005,False
Jack Berry,1.9812,97.524,Guard,9.666666666666666,0.0,1.8,0.2,0.6,0.389,0.2,0.3,0.556,0.1,0.3,0.389,0.0,0.1,0.5,0.0,0.0,0.0,0.6,0.0,0.3,0.4,0.1,Florida,3.0,2005,2007,False
Ugo Ihekweazu,1.9558,99.792,Forward,15.25,3.5,10.6,0.9,1.8,0.523,0.9,1.8,0.523,0.0,0.0,0.523,0.4,0.9,0.436,0.4,0.4,0.2,2.2,1.0,1.1,2.1,0.7,Overall,4.0,2004,2007,False
Terrence Leather,2.0574,102.06,Forward,22.8,14.2,22.9,3.7,7.8,0.479,3.5,7.0,0.504,0.2,0.8,0.479,2.9,4.3,0.6679999999999999,1.0,0.7,0.2,10.5,1.9,4.2,6.1,2.3,South Florida,5.0,2001,2005,False
Chris Hobson,1.8796,83.916,Guard,27.0,2.0,7.8,0.6,1.6,0.395,0.5,1.2,0.424,0.1,0.4,0.395,0.5,0.7,0.737,0.4,0.3,0.1,1.9,0.4,0.5,0.9,1.0,Bowling Green State,1.0,2004,2004,False
Ajay Riding,1.8288,83.916,Guard,23.5,0.0,3.9,0.0,0.3,0.16699999999999998,0.0,0.2,0.222,0.0,0.1,0.16699999999999998,0.2,0.4,0.529,0.4,0.2,0.0,0.3,0.1,0.6,0.7,0.4,Fresno State,2.0,2006,2007,False
Renard Fields,2.032,99.792,Center,27.0,0.0,7.9,0.6,1.2,0.56,0.6,1.2,0.56,0.0,0.0,0.56,0.3,0.7,0.473,0.1,0.2,0.4,1.6,0.8,0.9,1.7,0.4,Cleveland State,4.0,2006,2009,False
Aldrynn Wardell,2.0066,94.8024,Forward,27.25,10.0,14.7,2.1,4.6,0.46,2.1,4.6,0.462,0.0,0.0,0.46,1.0,1.6,0.59,0.5,0.5,0.4,5.2,1.6,2.0,3.6,1.3,McNeese State,4.0,2005,2008,False
Dawan Gary,1.9812,86.184,Forward,27.666666666666668,13.333333333333334,23.2,2.8,5.6,0.491,2.7,5.1,0.519,0.1,0.5,0.491,1.0,1.3,0.759,0.7,0.7,0.6,6.7,1.9,3.1,5.0,1.3,LIU,3.0,2001,2003,False
Maarty Leunen,2.0574,99.792,Forward,31.75,22.75,27.9,3.3,6.5,0.503,2.3,3.9,0.573,1.0,2.6,0.503,2.3,3.0,0.775,1.8,1.0,0.4,9.9,1.8,5.3,7.1,1.3,Oregon,4.0,2005,2008,True
Eddie Lincoln,1.9304,88.45200000000001,Forward,24.5,0.5,8.5,0.6,1.4,0.38,0.5,1.2,0.426,0.0,0.2,0.38,0.4,0.6,0.815,0.7,0.2,0.1,1.6,0.5,0.8,1.2,0.7,Eastern Washington,2.0,2001,2002,False
Manny Montano,2.0828,95.256,Center,5.0,0.0,5.2,0.6,1.4,0.429,0.6,1.4,0.429,0.0,0.0,0.429,0.2,0.4,0.5,0.0,0.2,0.4,1.4,0.6,0.2,0.8,0.2,Cal State Fullerton,1.0,2006,2006,False
Steven Reed,1.8034,81.648,Guard,9.0,0.0,7.9,1.8,5.8,0.308,0.4,1.7,0.267,1.3,4.1,0.308,0.6,1.0,0.556,0.6,0.0,0.0,5.4,0.2,1.0,1.2,1.2,Mississippi Valley State,1.0,2002,2002,False
Cornelius Richardson,1.8288,81.648,Guard,29.5,29.0,33.7,4.6,11.4,0.401,2.3,5.6,0.415,2.3,5.9,0.401,3.1,4.0,0.769,4.1,1.5,0.1,14.5,0.9,2.4,3.3,3.3,Jacksonville State,2.0,2002,2003,False
Phillip Lockhart,1.8288,79.38,Guard,16.0,2.0,5.5,0.3,1.0,0.258,0.2,0.6,0.35,0.0,0.3,0.258,0.3,0.5,0.6,0.4,0.1,0.0,0.8,0.1,0.6,0.8,0.7,Jackson State,2.0,2007,2008,False
Chris Wehye,2.0066,90.72,Forward,28.5,23.5,25.6,3.4,7.8,0.435,2.7,5.5,0.495,0.7,2.4,0.435,1.5,2.1,0.726,1.4,0.9,0.4,9.0,1.8,3.4,5.2,2.3,Quinnipiac,2.0,2006,2007,False
Tony Brown,1.905,90.2664,Guard,20.666666666666668,20.333333333333332,28.1,2.9,6.7,0.435,2.4,5.2,0.458,0.5,1.5,0.435,1.9,2.2,0.835,1.9,0.8,0.0,8.2,1.6,2.1,3.7,1.6,Arkansas State,3.0,2001,2003,False
Antonio Falu,1.9558,79.38,Guard,15.0,10.0,26.8,4.9,11.5,0.422,3.9,7.5,0.522,0.9,4.0,0.422,1.7,2.4,0.722,3.1,0.7,0.0,12.4,0.5,1.6,2.1,1.9,Valparaiso,1.0,2002,2002,False
Julius Powell,2.0066,99.792,Forward,19.333333333333332,3.6666666666666665,14.1,1.5,4.3,0.345,0.7,1.5,0.483,0.8,2.8,0.345,0.4,0.7,0.6,0.5,0.5,0.2,4.1,0.8,1.3,2.1,0.9,Clemson,3.0,2006,2008,False
Ameer Shamsud-din,1.8796,90.72,Guard,24.0,0.0,7.3,0.3,1.4,0.242,0.1,0.5,0.231,0.2,0.8,0.242,0.1,0.3,0.333,0.8,0.2,0.0,1.0,0.0,0.5,0.5,0.8,Cal State Fullerton,1.0,2009,2009,False
John Boggio,1.9304,88.45200000000001,Guard,9.0,0.0,5.2,0.5,1.3,0.391,0.3,0.9,0.353,0.2,0.3,0.391,0.3,0.3,1.0,0.6,0.2,0.0,1.4,0.1,0.5,0.6,0.2,Southeast Missouri State,2.0,2003,2004,False
Bryant Dillon,1.9812,81.648,Guard,21.5,16.0,30.5,2.0,4.5,0.454,1.5,3.3,0.471,0.5,1.3,0.454,0.7,1.1,0.625,2.8,0.7,0.3,5.3,0.6,2.4,3.0,2.3,Purdue,2.0,2005,2006,False
Dion Callans,2.032,88.45200000000001,Forward,29.75,14.0,21.2,2.5,5.7,0.4370000000000001,2.5,5.4,0.453,0.1,0.3,0.4370000000000001,1.4,2.3,0.601,1.3,0.7,0.1,6.5,1.6,3.2,4.8,1.7,Alcorn State,4.0,2001,2004,False
Chris Pugh,1.8796,77.112,Guard,29.0,26.5,29.3,2.1,5.7,0.363,1.2,3.1,0.385,0.9,2.6,0.363,1.2,1.5,0.758,2.3,1.1,0.1,6.2,0.5,2.3,2.8,1.3,UMBC,4.0,2004,2007,False
Josh Barsh,1.905,83.916,Forward,27.0,19.5,21.5,1.7,4.2,0.412,1.3,2.8,0.474,0.4,1.4,0.412,0.6,1.1,0.484,1.8,0.8,0.1,4.4,0.7,1.6,2.3,1.4,Montana State,2.0,2003,2004,False
Ray Lark,1.9558,115.668,Forward,23.5,15.0,25.4,4.4,8.2,0.537,4.4,8.2,0.537,0.0,0.0,0.537,1.9,3.5,0.536,1.2,0.8,0.2,10.7,2.4,3.5,6.0,3.3,Prairie View,2.0,2001,2002,False
Jonathan Robinson,1.905,83.916,Forward,19.5,0.5,2.7,0.2,0.4,0.467,0.2,0.3,0.583,0.0,0.1,0.467,0.2,0.6,0.304,0.0,0.2,0.1,0.5,0.3,0.3,0.6,0.3,Hampton,2.0,2007,2008,False
Adam Arnold,1.9812,99.3384,Forward,27.0,9.0,19.7,1.3,3.1,0.417,1.0,2.0,0.47,0.4,1.1,0.417,1.3,1.9,0.6709999999999999,0.6,0.6,0.3,4.2,1.6,3.4,5.0,1.0,Indiana State,3.0,2006,2008,False
Ndu Egekeze,1.9812,104.328,Forward,28.75,10.0,12.4,1.1,2.1,0.519,1.1,2.1,0.523,0.0,0.0,0.519,1.0,1.8,0.551,0.3,0.4,0.1,3.2,0.9,1.0,1.9,0.6,Penn State,4.0,2001,2004,False
Marshall Taylor,1.9558,92.988,Forward,16.0,0.0,14.6,1.7,4.3,0.397,1.1,2.3,0.459,0.6,1.9,0.397,0.4,0.6,0.667,0.8,0.6,0.1,4.4,1.1,0.6,1.7,1.0,La Salle,1.0,2006,2006,False
Ronnie Smith,1.7526,65.77199999999999,Guard,16.0,0.0,11.1,1.1,3.5,0.304,0.6,1.8,0.35700000000000004,0.4,1.8,0.304,1.2,1.4,0.826,1.1,0.7,0.0,3.8,0.0,0.4,0.4,1.2,Idaho,1.0,2003,2003,False
Ryan Ashcraft,1.8796,88.45200000000001,Guard,14.5,4.75,16.1,0.6,2.3,0.267,0.3,0.7,0.3720000000000001,0.3,1.6,0.267,0.4,0.4,0.958,1.3,0.6,0.0,2.0,0.2,1.0,1.2,0.6,New Mexico,4.0,2001,2004,False
D.J. Augustin Jr,1.8288,81.648,Guard,36.5,36.5,36.5,5.4,12.2,0.443,3.8,8.2,0.463,1.6,4.1,0.443,4.4,5.5,0.8079999999999999,6.2,1.4,0.0,16.9,0.6,2.3,2.9,3.0,Texas,2.0,2007,2008,True
Mark Socoby,1.9558,94.3488,Guard,30.0,20.333333333333332,30.8,3.1,8.5,0.37,1.3,3.0,0.44,1.8,5.5,0.37,3.1,4.2,0.745,2.0,1.3,0.3,11.3,0.5,3.4,3.9,2.2,Maine,3.0,2007,2009,False
Chaz Briggs,2.0066,99.792,Center,28.5,4.5,17.4,2.8,4.4,0.637,2.8,4.3,0.642,0.0,0.0,0.637,0.8,1.4,0.531,0.9,0.5,0.7,6.3,1.8,2.5,4.3,1.2,West Virginia,2.0,2002,2003,False
Janavor Weatherspoon,1.8542,76.2048,Guard,33.5,1.0,12.0,1.3,2.8,0.458,1.2,2.6,0.474,0.1,0.2,0.458,1.0,1.5,0.7070000000000001,0.8,0.3,0.1,3.7,0.3,1.0,1.4,0.7,Oklahoma State,2.0,2003,2004,False
Justin Dunn,1.905,86.184,Forward,29.0,12.0,19.1,2.5,5.3,0.468,1.8,3.3,0.537,0.7,2.0,0.468,1.5,2.1,0.705,1.4,0.7,0.2,7.2,0.5,1.7,2.2,1.2,High Point,1.0,2006,2006,False
Matt Kleinmann,2.0828,113.4,Center,17.5,0.5,2.8,0.3,0.5,0.563,0.3,0.5,0.563,0.0,0.0,0.563,0.1,0.2,0.643,0.1,0.0,0.1,0.6,0.2,0.5,0.7,0.2,Kansas,4.0,2006,2009,False
Chris Hicks,1.8796,88.45200000000001,Guard,11.333333333333334,0.0,1.7,0.1,0.6,0.238,0.1,0.2,0.5,0.1,0.4,0.238,0.3,0.4,0.6920000000000001,0.1,0.1,0.0,0.6,0.0,0.1,0.1,0.1,Illinois,3.0,2006,2008,False
Keith Wilkinson,2.0828,102.06,Forward,28.25,5.0,13.6,0.7,1.9,0.385,0.5,1.3,0.42,0.2,0.6,0.385,0.4,0.7,0.608,0.5,0.1,0.2,2.1,0.8,1.4,2.3,0.4,USC,4.0,2006,2009,False
Chris Hartley,1.9304,89.8128,Guard,16.25,4.75,13.1,0.6,1.7,0.319,0.3,0.5,0.5,0.3,1.2,0.319,0.2,0.3,0.727,1.2,0.2,0.0,1.6,0.3,0.8,1.1,0.5,Purdue,4.0,2004,2007,False
Richard Gray,1.9304,79.38,Guard,7.0,0.0,2.9,0.9,1.4,0.6,0.9,1.4,0.6,0.0,0.0,0.6,0.9,1.6,0.545,0.1,0.0,0.0,2.6,0.6,0.0,0.6,0.1,Chicago State,1.0,2003,2003,False
Tom Duffy,2.1082,106.596,Center,22.5,10.0,9.6,2.1,4.1,0.514,2.0,3.8,0.527,0.1,0.4,0.514,1.3,2.3,0.588,0.6,0.4,1.0,5.7,0.7,2.1,2.8,1.4,Montana State,2.0,2001,2002,False
Tyrone Sally,2.0066,95.256,Forward,30.25,23.25,27.3,3.2,6.8,0.464,2.3,4.3,0.534,0.9,2.5,0.464,1.8,2.8,0.67,1.8,1.1,0.5,9.0,1.5,2.7,4.2,2.3,West Virginia,4.0,2002,2005,False
Kieron Achara,2.0828,108.864,Forward,23.0,13.8,22.7,3.7,7.0,0.524,3.3,5.9,0.563,0.3,1.1,0.524,3.1,4.0,0.772,0.9,0.6,1.6,10.8,2.0,3.2,5.3,1.7,Duquesne,5.0,2004,2008,False
Montell Watson,1.8542,77.112,Guard,27.5,17.5,24.8,2.7,7.2,0.38,1.6,3.9,0.396,1.2,3.3,0.38,1.5,2.0,0.75,3.0,1.5,0.1,8.2,0.3,2.0,2.3,2.6,Elon,4.0,2004,2008,False
Deron Williams,1.905,95.256,Guard,33.666666666666664,32.666666666666664,31.7,4.0,9.4,0.422,2.3,5.1,0.464,1.6,4.3,0.422,1.5,2.1,0.685,5.9,1.1,0.2,11.0,0.4,2.9,3.3,2.4,Illinois,3.0,2003,2005,True
Justin Conway,1.9304,97.524,Forward,19.0,17.5,30.9,2.6,6.0,0.425,2.3,4.7,0.489,0.3,1.3,0.425,1.6,2.1,0.7559999999999999,2.5,1.6,0.3,6.9,1.2,2.8,4.0,2.3,Princeton,2.0,2006,2007,False
Danny Morrissey,1.905,86.184,Guard,31.75,13.5,22.4,2.5,6.0,0.41,0.7,1.4,0.5,1.7,4.6,0.41,0.8,1.1,0.748,1.6,0.5,0.1,7.5,0.5,1.7,2.2,1.3,Penn State,4.0,2005,2009,False
Kalu Guasco,2.032,111.132,Forward,21.0,17.0,24.0,3.2,6.6,0.486,3.1,6.5,0.482,0.0,0.0,0.486,2.4,3.9,0.61,0.6,0.5,0.0,8.8,1.7,2.3,4.0,1.2,UMKC,1.0,2006,2006,False
Darrin Shine,1.778,77.112,Guard,33.666666666666664,33.0,32.0,2.5,6.0,0.421,1.7,3.4,0.496,0.9,2.7,0.421,1.4,1.8,0.765,4.2,1.4,0.0,7.3,0.9,1.8,2.7,2.5,Delaware State,3.0,2005,2007,False
Antoine Willie,1.8796,83.916,Guard,28.5,19.0,29.9,3.6,8.6,0.415,2.4,4.7,0.508,1.2,3.9,0.415,2.1,3.1,0.691,2.4,1.1,0.0,10.4,0.4,2.3,2.6,2.1,VCU,2.0,2002,2003,False
Danny Lambert,1.9812,92.988,Forward,6.0,0.0,3.7,0.2,0.8,0.2,0.2,0.5,0.333,0.0,0.3,0.2,0.3,0.3,1.0,0.2,0.0,0.0,0.7,0.2,0.5,0.7,0.3,Cal State Fullerton,1.0,2005,2005,False
Carter Clark,1.9558,92.988,Guard,11.0,0.0,1.5,0.2,0.5,0.4,0.1,0.2,0.5,0.1,0.3,0.4,0.2,0.5,0.4,0.1,0.1,0.0,0.6,0.0,0.1,0.1,0.1,Arkansas,1.0,2001,2001,False
Jesus Arenas,2.0066,88.45200000000001,Forward,12.0,0.0,2.8,0.3,1.5,0.222,0.3,1.3,0.2,0.1,0.3,0.222,0.2,0.3,0.5,0.2,0.0,0.1,0.9,0.2,0.3,0.5,0.3,Texas Tech,1.0,2002,2002,False
Timothy McCrory,1.9812,90.72,Forward,26.0,2.25,11.6,1.1,2.1,0.528,1.1,2.0,0.531,0.0,0.0,0.528,0.8,1.1,0.672,0.4,0.2,0.4,2.9,1.0,1.6,2.6,0.7,Vermont,4.0,2005,2008,False
Paul Stoll,1.8034,79.38,Guard,30.0,27.5,31.0,2.8,5.9,0.479,0.6,1.1,0.594,2.2,4.9,0.479,3.2,3.8,0.838,6.3,2.2,0.1,11.1,0.4,2.3,2.7,3.4,Texas-Rio Grande Valley,2.0,2007,2008,False
Mike Trimboli,1.8542,81.648,Guard,31.5,31.5,35.5,5.2,12.2,0.421,3.3,7.1,0.469,1.8,5.1,0.421,3.8,4.6,0.833,5.0,1.7,0.2,15.9,0.8,2.6,3.4,3.5,Vermont,4.0,2006,2009,False
Imari Sawyer,1.8796,77.112,Guard,23.5,20.0,31.6,3.7,9.6,0.384,2.4,5.7,0.429,1.2,3.9,0.384,2.1,2.9,0.73,5.7,1.2,0.1,10.7,0.5,2.1,2.6,4.1,DePaul,2.0,2001,2002,False
